ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
19119,HIUS,2002,100,Lecture,"3","Andrew Kahrl","MoWe 9:00am - 9:50am","Gibson Hall 211","American History Since 1865","",Open,41,60,0
19120,HIUS,2002,101,Discussion,"0","Laura OBrion","We 12:00pm - 12:50pm","New Cabell Hall 338","American History Since 1865","",Wait List,20,20,0
19121,HIUS,2002,102,Discussion,"0","Laura OBrion","We 1:00pm - 1:50pm","New Cabell Hall 338","American History Since 1865","",Open,11,20,0
19122,HIUS,2002,103,Discussion,"0","Laura OBrion","We 2:00pm - 2:50pm","Gilmer Hall 247","American History Since 1865","",Open,9,20,0
19147,HIUS,2051,100,Lecture,"3","Elizabeth Varon","MoWe 1:00pm - 1:50pm","Nau Hall 211","War and the Making of America to 1900","",Open,52,60,1
19148,HIUS,2051,101,Discussion,"0","Aoife Hufford","Fr 9:00am - 9:50am","Clark Hall 101","War and the Making of America to 1900","",Open,12,20,0
19149,HIUS,2051,102,Discussion,"0","Aoife Hufford","Fr 10:00am - 10:50am","Clark Hall 101","War and the Making of America to 1900","",Wait List,20,20,0
19150,HIUS,2051,103,Discussion,"0","Aoife Hufford","Fr 11:00am - 11:50am","Clark Hall 101","War and the Making of America to 1900","",Wait List,20,20,1
19162,HIUS,2053,100,Lecture,"3","Justene Hill Edwards","MoWe 2:00pm - 3:15pm","Claude Moore Nursing Educ 1120","American Slavery","",Open,25,40,0
14532,HIUS,2201,001,Lecture,"3","S. Deborah Kang","TuTh 12:30pm - 1:45pm","Clinical Department Wing 2677","US Immigration Law and Policy in Historical Perspective","",Open,47,48,3
13367,HIUS,3011,100,Lecture,"3","S. Edelson","MoWe 2:30pm - 3:45pm","McLeod Hall 1003","Colonial British America","",Open,20,30,0
19174,HIUS,3051,001,Lecture,"3","Christa Dierksheide","TuTh 11:00am - 12:15pm","New Cabell Hall 368","The Age of Jefferson","",Wait List,28,28,13
19177,HIUS,3072,100,Lecture,"3","Caroline Janney","MoWe 9:00am - 9:50am","Ridley Hall G004","The Civil War and Reconstruction","",Wait List,60,60,1
19268,HIUS,3072,101,Discussion,"0","Kathryn Patterson","We 12:00pm - 12:50pm","Nau Hall 242","The Civil War and Reconstruction","",Wait List,20,20,0
19269,HIUS,3072,102,Discussion,"0","Kathryn Patterson","We 1:00pm - 1:50pm","Nau Hall 242","The Civil War and Reconstruction","",Wait List,20,20,0
19270,HIUS,3072,103,Discussion,"0","Kathryn Patterson","We 11:00am - 11:50am","Nau Hall 242","The Civil War and Reconstruction","",Wait List,20,20,1
19113,HIUS,3171,100,Lecture,"3","Sarah Milov","MoWe 2:00pm - 3:15pm","Nau Hall 211","US Since 1945: People, Politics, Power","",Open,33,60,0
19155,HIUS,3232,100,Lecture,"3","Grace Hale","We 5:00pm - 7:30pm","Cocke Hall 115","The South in the Twentieth Century","",Open,15,30,0
19717,HIUS,3620,001,Lecture,"3","Andrew Kahrl","MoWe 2:00pm - 3:15pm","Gibson Hall 242","All Politics is Local","",Wait List,29,30,1
19309,LATI,3150,001,Lecture,"3","Giulio Celotto","MoWeFr 11:00am - 11:50am","New Cabell Hall 383","Sallust","",Open,11,20,0
19502,LING,2430,100,Lecture,"3","Armik Mirzayan","TuTh 5:00pm - 5:50pm","John W. Warner Hall 104","Languages of the World","",Wait List,60,60,2
19503,LING,2430,101,Discussion,"0","Zhiyu Zhou","Fr 9:00am - 9:50am","New Cabell Hall 411","Languages of the World","",Wait List,20,20,0
19504,LING,2430,102,Discussion,"0","Zhiyu Zhou","Fr 10:00am - 10:50am","New Cabell Hall 415","Languages of the World","",Wait List,20,20,0
19505,LING,2430,103,Discussion,"0","Zhiyu Zhou","Fr 11:00am - 11:50am","New Cabell Hall 287","Languages of the World","",Wait List,20,20,2
12273,MDST,3050,001,SEM,"3","Keara Goin","TuTh 11:00am - 12:15pm","Chemistry Bldg 217","History of Media","",Open,63,76,0
18835,MDST,3811,001,SEM,"3","Aniko Bodroghkozy","Th 2:00pm - 4:30pm","New Cabell Hall 032","History of American Broadcast News","",Open,27,30,0
13252,MDST,4106,001,SEM,"3","Aniko Bodroghkozy","We 5:00pm - 7:30pm","Wilson Hall 244","Media and the Kennedy Era","",Open,12,20,0
20243,MESA,2300,001,Lecture,"3","Richard Cohen","TuTh 2:00pm - 3:15pm","Nau Hall 211","Crossing Borders: Middle East and South Asia","",Closed,60,60,0
18908,MEST,2280,001,Lecture,"3","Kristina Richardson","TuTh 2:00pm - 3:15pm","New Cabell Hall 315","A Guide to Medieval Baghdad","",Open,21,25,0
14565,MEST,3282,001,Lecture,"3","Baris Unlu","MoWe 3:30pm - 4:45pm","New Cabell Hall 338","The Ottoman Empire: State, Society, Culture","",Open,28,30,0
20014,MSP,3501,001,SEM,"3","Deborah McGrady","TuTh 12:30pm - 1:45pm","Nau Hall 242","Exploring the Middle Ages","Medieval Identities, Cultures, and Conflicts",Wait List,25,25,1
20291,MUSI,3040,001,Lecture,"3","Jade Conlee","TuTh 3:30pm - 4:45pm","Old Cabell Hall 113","Studies in Twentieth and Twenty-First Century Music","",Wait List,25,25,1
14099,MUSI,3050,001,Lecture,"3","Karl Miller","MoWeFr 10:00am - 10:50am","Old Cabell Hall B012","Music and Discourse Since 1900","",Wait List,20,20,2
19762,MUSI,3050,002,Lecture,"3","Molly Joyce","MoWeFr 1:00pm - 1:50pm","Old Cabell Hall 113","Music and Discourse Since 1900","",Open,19,20,0
14732,MUSI,3060,001,Lecture,"3","JoVia Armstrong, Alonya Castillo","TuTh 9:30am - 10:45am","Old Cabell Hall B012","Motown vs Everybody: The Good, The Bad, The Ugly","",Wait List,20,20,2
10810,PHIL,2120,100,Lecture,"3","Robert Ziegler","MoWe 10:00am - 10:50am","Monroe Hall 110","History of Philosophy: Modern","",Open,48,60,1
10811,PHIL,2120,101,Discussion,"0","Gabriel Kim","Th 6:00pm - 6:50pm","New Cabell Hall 032","History of Philosophy: Modern","",Wait List,20,20,1
10812,PHIL,2120,102,Discussion,"0","Gabriel Kim","Th 7:00pm - 7:50pm","New Cabell Hall 287","History of Philosophy: Modern","",Open,18,20,0
10813,PHIL,2120,103,Discussion,"0","Gabriel Kim","Th 8:00pm - 8:50pm","Cocke Hall 101","History of Philosophy: Modern","",Open,10,20,0
19599,PHIL,3120,1,Lecture,"3","Ian McCready-Flora","TuTh 9:30am - 10:45am","New Cabell Hall 383","Aristotle","",Open,29,30,0
20591,PHIL,3160,001,Lecture,"3","Antonia LoLordo","TuTh 5:00pm - 6:15pm","New Cabell Hall 132","18th Century Philosophy","",Open,27,30,0
19076,PLAP,3310,001,Lecture,"3","Sidney Milkis","TuTh 2:00pm - 3:15pm","Gibson Hall 141","American Presidency","",Wait List,29,20,29
13290,PLCP,4652,001,SEM,"3","John Echeverri-Gent","Tu 7:00pm - 9:30pm","New Cabell Hall 291","Markets, Inequality, and the Politics of Development","",Open,11,15,6
19890,PLIR,3610,001,Lecture,"3","Karl Pfefferkorn","MoWe 2:00pm - 3:15pm","Gibson Hall 141","European Union in World Affairs","",Wait List,30,30,29
14503,PLPT,3020,100,Lecture,"3","Colin Bird","MoWe 9:00am - 9:50am","Nau Hall 101","Modern Political Thought","",Open,167,240,0
19355,PLPT,3020,101,Discussion,"0","Hyunsoo Kwon","We 5:00pm - 5:50pm","Brooks Hall 103","Modern Political Thought","",Wait List,20,20,0
19356,PLPT,3020,102,Discussion,"0","Hyunsoo Kwon","We 6:00pm - 6:50pm","Nau Hall 242","Modern Political Thought","",Wait List,20,20,0
19357,PLPT,3020,103,Discussion,"0","Hyunsoo Kwon","We 7:00pm - 7:50pm","New Cabell Hall 207","Modern Political Thought","",Open,15,20,0
19358,PLPT,3020,104,Discussion,"0","Diego Tapia Riquelme","Th 5:00pm - 5:50pm","Cocke Hall 115","Modern Political Thought","",Wait List,20,20,0
19359,PLPT,3020,105,Discussion,"0","Diego Tapia Riquelme","Th 6:00pm - 6:50pm","Gibson Hall 041","Modern Political Thought","",Wait List,20,20,0
19361,PLPT,3020,107,Discussion,"0","Diego Tapia Riquelme","Fr 9:00am - 9:50am","Gibson Hall 142","Modern Political Thought","",Open,19,20,0
19362,PLPT,3020,108,Discussion,"0","Jean-Marc Pruit","Fr 10:00am - 10:50am","Gilmer Hall 245","Modern Political Thought","",Open,14,20,0
19364,PLPT,3020,110,Discussion,"0","Jean-Marc Pruit","Fr 12:00pm - 12:50pm","Gibson Hall 141","Modern Political Thought","",Wait List,20,20,0
19365,PLPT,3020,111,Discussion,"0","Jean-Marc Pruit","Fr 1:00pm - 1:50pm","New Cabell Hall 368","Modern Political Thought","",Open,16,20,0
12577,PLPT,3030,100,Lecture,"3","Jennifer Rubenstein","MoWe 11:00am - 11:50am","Claude Moore Nursing Educ G010","Contemporary Political Thought","",Open,117,120,9
19368,PLPT,3030,101,Discussion,"0","Bennett Aikey","We 5:00pm - 5:50pm","Cocke Hall 101","Contemporary Political Thought","",Wait List,20,20,3
19369,PLPT,3030,102,Discussion,"0","Bennett Aikey","We 6:00pm - 6:50pm","New Cabell Hall 187","Contemporary Political Thought","",Wait List,19,20,2
19370,PLPT,3030,103,Discussion,"0","Bennett Aikey","We 7:00pm - 7:50pm","New Cabell Hall 291","Contemporary Political Thought","",Wait List,19,20,2
19371,PLPT,3030,104,Discussion,"0","Juhyuk Woo","Th 5:00pm - 5:50pm","Dell 2 100","Contemporary Political Thought","",Wait List,20,20,1
19372,PLPT,3030,105,Discussion,"0","Juhyuk Woo","Th 6:00pm - 6:50pm","Dell 2 100","Contemporary Political Thought","",Open,19,20,0
19373,PLPT,3030,106,Discussion,"0","Juhyuk Woo","Th 7:00pm - 7:50pm","Dell 2 100","Contemporary Political Thought","",Wait List,20,20,1
13318,PLPT,4500,001,SEM,"3","Jennifer Rubenstein","Tu 2:00pm - 4:30pm","Gibson Hall 296","Special Topics in Political Theory","The Politics of Emergencies",Wait List,15,15,4
19252,RELA,3890,100,Lecture,"3","Cynthia Hoehler-Fatton","TuTh 12:30pm - 1:45pm","Nau Hall 241","Christianity in Africa","",Closed,20,20,0
19256,RELB,2450,100,Lecture,"3","Natasha Heller","MoWe 11:00am - 11:50am","Gibson Hall 211","Zen","",Open,33,35,0
19257,RELB,2450,101,Discussion,"0","Natasha Heller","Th 5:00pm - 5:50pm","New Cabell Hall 107","Zen","",Open,8,20,0
19258,RELB,2450,102,Discussion,"0","Natasha Heller","Th 6:00pm - 6:50pm","New Cabell Hall 183","Zen","",Open,8,20,0
19259,RELB,2450,103,Discussion,"0","Natasha Heller","Th 4:00pm - 4:50pm","Gilmer Hall 245","Zen","",Wait List,17,17,0
12972,RELC,1210,100,Lecture,"3","Philip Tite","TuTh 12:30pm - 1:45pm","Gibson Hall 211","Hebrew Bible/Old Testament","",Closed,40,40,0
19265,RELC,2401,001,SEM,"3","James Henry","TuTh 11:00am - 12:15pm","Nau Hall 142","History of American Catholicism","",Wait List,20,20,5
19266,RELC,2850,001,Lecture,"3","Charles Marsh","TuTh 2:00pm - 3:15pm","New Cabell Hall 058","The Kingdom of God in America","",Closed,30,30,4
19267,RELC,3006,001,SEM,"3","Charles Mathewes","MoWe 3:30pm - 4:45pm","New Cabell Hall 107","Augustine's City of God","",Open,19,20,0
19253,RELC,3890,100,Lecture,"3","Cynthia Hoehler-Fatton","TuTh 12:30pm - 1:45pm","Nau Hall 241","Christianity in Africa","",Closed,20,20,0
13475,RELG,1040,100,Lecture,"3","Michael Allen","MoWe 1:00pm - 1:50pm","Wilson Hall 402","Introduction to Asian Religions","",Wait List,236,240,24
13476,RELG,1040,101,Discussion,"0","Blaine Patrick Werner","We 5:00pm - 5:50pm","Nau Hall 242","Introduction to Asian Religions","",Wait List,22,22,5
13477,RELG,1040,102,Discussion,"0","Blaine Patrick Werner","We 6:00pm - 6:50pm","New Cabell Hall 291","Introduction to Asian Religions","",Wait List,19,20,1
13478,RELG,1040,103,Discussion,"0","Blaine Patrick Werner","We 7:00pm - 7:50pm","New Cabell Hall 183","Introduction to Asian Religions","",Wait List,18,18,1
13479,RELG,1040,104,Discussion,"0","Abhyudaya Mandal","Th 5:00pm - 5:50pm","New Cabell Hall 183","Introduction to Asian Religions","",Wait List,19,20,4
13480,RELG,1040,105,Discussion,"0","Abhyudaya Mandal","Th 6:00pm - 6:50pm","New Cabell Hall 407","Introduction to Asian Religions","",Wait List,20,20,1
13481,RELG,1040,106,Discussion,"0","Abhyudaya Mandal","Th 7:00pm - 7:50pm","New Cabell Hall 032","Introduction to Asian Religions","",Wait List,19,20,1
13482,RELG,1040,107,Discussion,"0","Anna Guterman","Fr 10:00am - 10:50am","Nau Hall 141","Introduction to Asian Religions","",Wait List,20,20,0
13483,RELG,1040,108,Discussion,"0","Karma Rigzin","Fr 11:00am - 11:50am","Gibson Hall 242","Introduction to Asian Religions","",Wait List,19,20,2
13484,RELG,1040,109,Discussion,"0","Anna Guterman","Fr 12:00pm - 12:50pm","Gibson Hall 142","Introduction to Asian Religions","",Wait List,20,20,1
13485,RELG,1040,110,Discussion,"0","Anna Guterman","Fr 1:00pm - 1:50pm","Gibson Hall 241","Introduction to Asian Religions","",Wait List,20,20,0
13486,RELG,1040,111,Discussion,"0","Karma Rigzin","Fr 12:00pm - 12:50pm","Gibson Hall 241","Introduction to Asian Religions","",Wait List,20,20,1
13487,RELG,1040,112,Discussion,"0","Karma Rigzin","Fr 1:00pm - 1:50pm","Nau Hall 241","Introduction to Asian Religions","",Wait List,20,20,0
10893,RELG,2160,100,Lecture,"3","Heather Warren","MoWe 10:00am - 10:50am","John W. Warner Hall 104","Religion in American Life and Thought from 1865 to the Present","",Open,58,60,2
11550,RELG,2160,101,Discussion,"0","Lauren Wheeler","Th 7:00pm - 7:50pm","New Cabell Hall 132","Religion in American Life and Thought from 1865 to the Present","",Wait List,18,20,2
11551,RELG,2160,102,Discussion,"0","Lauren Wheeler","Th 5:00pm - 5:50pm","New Cabell Hall 187","Religion in American Life and Thought from 1865 to the Present","",Wait List,20,20,0
11552,RELG,2160,103,Discussion,"0","Lauren Wheeler","Th 6:00pm - 6:50pm","New Cabell Hall 187","Religion in American Life and Thought from 1865 to the Present","",Wait List,20,20,0
11549,RELG,2660,100,Lecture,"3","Matthew Hedstrom","MoWe 2:00pm - 2:50pm","Wilson Hall 402","""Spiritual But Not Religious"": Spirituality in America","",Closed,300,300,0
11618,RELG,2660,101,Discussion,"0","Maria Trivino","Th 5:00pm - 5:50pm","Wilson Hall 244","""Spiritual But Not Religious"": Spirituality in America","",Closed,6,10,0
11619,RELG,2660,102,Discussion,"0","Nicholas Shrum","Th 6:00pm - 6:50pm","New Cabell Hall 411","""Spiritual But Not Religious"": Spirituality in America","",Closed,4,10,0
11620,RELG,2660,103,Discussion,"0","Nicholas Shrum","Th 7:00pm - 7:50pm","Bryan Hall 235","""Spiritual But Not Religious"": Spirituality in America","",Closed,8,10,0
13143,RELG,2660,104,Discussion,"0","Maria Trivino","Th 6:00pm - 6:50pm","Bryan Hall 328","""Spiritual But Not Religious"": Spirituality in America","",Closed,20,20,0
13144,RELG,2660,105,Discussion,"0","Maria Trivino","Th 7:00pm - 7:50pm","Bryan Hall 328","""Spiritual But Not Religious"": Spirituality in America","",Closed,20,20,0
11617,RELG,2660,106,Discussion,"0","Joshua Parks","We 7:00pm - 7:50pm","Bryan Hall 235","""Spiritual But Not Religious"": Spirituality in America","",Closed,2,10,0
11683,RELG,2660,107,Discussion,"0","Nicholas Shrum","Fr 12:00pm - 12:50pm","Bryan Hall 235","""Spiritual But Not Religious"": Spirituality in America","",Closed,7,10,0
11684,RELG,2660,108,Discussion,"0","Nicholas Shrum","Fr 1:00pm - 1:50pm","Bryan Hall 235","""Spiritual But Not Religious"": Spirituality in America","",Closed,7,10,0
11685,RELG,2660,109,Discussion,"0","Nicholas Shrum","Fr 2:00pm - 2:50pm","Wilson Hall 244","""Spiritual But Not Religious"": Spirituality in America","",Closed,2,10,0
12179,RELG,2660,110,Discussion,"0","Joshua Parks","We 8:00pm - 8:50pm","Wilson Hall 244","""Spiritual But Not Religious"": Spirituality in America","",Closed,2,10,0
12180,RELG,2660,111,Discussion,"0","Joshua Parks","We 6:00pm - 6:50pm","Bryan Hall 235","""Spiritual But Not Religious"": Spirituality in America","",Closed,9,10,0
12181,RELG,2660,112,Discussion,"0","Sarah Denne","We 7:00pm - 7:50pm","Bryan Hall 328","""Spiritual But Not Religious"": Spirituality in America","",Closed,7,10,0
19280,RELG,2660,113,Discussion,"0","Nicholas Shrum","Fr 11:00am - 11:50am","New Cabell Hall 191","""Spiritual But Not Religious"": Spirituality in America","",Closed,20,20,0
19281,RELG,2660,114,Discussion,"0","Sarah Denne","Fr 12:00pm - 12:50pm","Nau Hall 241","""Spiritual But Not Religious"": Spirituality in America","",Closed,20,20,0
19282,RELG,2660,115,Discussion,"0","Sarah Denne","Fr 1:00pm - 1:50pm","Nau Hall 142","""Spiritual But Not Religious"": Spirituality in America","",Closed,20,20,0
21445,RELG,3200,001,SEM,"3","Kai Parker","TuTh 3:30pm - 4:45pm","New Cabell Hall 111","Martin, Malcolm, and America","",Closed,15,15,0
20671,RELH,3140,100,Lecture,"3","Matthew Leveille","MoWe 2:00pm - 3:15pm","New Cabell Hall 183","The Jain Tradition","",Open,9,18,0
13491,RELI,2080,001,Lecture,"3","Ahmed al-Rahim","TuTh 11:00am - 12:15pm","New Cabell Hall 309","Global Islam","",Open,39,40,0
12971,RELJ,1210,001,Lecture,"3","Philip Tite","TuTh 12:30pm - 1:45pm","Gibson Hall 211","Hebrew Bible/Old Testament","",Closed,40,40,0
19552,SLTR,3200,001,Lecture,"3","Dariusz Tolczyk","TuTh 12:30pm - 1:45pm","John W. Warner Hall 110","Poland: History and Culture","",Wait List,30,30,7
20965,SOC,3410,001,Lecture,"3","Rose Buckelew","TuTh 12:30pm - 1:45pm","New Cabell Hall 309","Race and Ethnic Relations","",Wait List,34,35,11
20172,SOC,3640,001,Lecture,"3","Krishan Kumar","TuTh 11:00am - 12:15pm","John W. Warner Hall 110","Human Society in History","",Wait List,35,35,0
14001,SOC,4100,001,Lecture,"3","B. Foster","MoWe 3:30pm - 4:45pm","New Cabell Hall 291","Black Community Life","",Wait List,20,20,1
10935,SPAN,3300,001,Lecture,"3","Erica Cobb","MoWeFr 11:00am - 11:50am","Wilson Hall 214","Texts and Interpretation","",Open,15,16,0
10936,SPAN,3300,002,Lecture,"3","Maria Monteros-Freeman","MoWeFr 12:00pm - 12:50pm","Wilson Hall 244","Texts and Interpretation","",Wait List,16,16,0
11622,SPAN,3300,004,Lecture,"3","Maria Monteros-Freeman","MoWeFr 10:00am - 10:50am","New Cabell Hall 056","Texts and Interpretation","",Wait List,16,16,0
11623,SPAN,3300,005,Lecture,"3","Nieves Garcia Prados","TuTh 2:00pm - 3:15pm","Nau Hall 242","Texts and Interpretation","",Wait List,16,16,4
12002,SPAN,3300,006,Lecture,"3","Nicole Bonino","TuTh 11:00am - 12:15pm","New Cabell Hall 183","Texts and Interpretation","",Wait List,15,16,3
10937,SPAN,3400,001,Lecture,"3","FERNANDO Riva","MoWe 3:30pm - 4:45pm","Cocke Hall 115","Spain: From Kingdom to Empire (1200 - 1700)","",Closed,25,22,0
12496,SPAN,3410,001,Lecture,"3","Kelly Moore","TuTh 2:00pm - 3:15pm","New Cabell Hall 168","Perspectives on Modern Spain (1800 to the Present)","",Open,21,22,0
20231,SPAN,3410,002,Lecture,"3","Jesus Jativa Fernandez","MoWeFr 11:00am - 11:50am","New Cabell Hall 168","Perspectives on Modern Spain (1800 to the Present)","",Open,17,22,0
20255,SPAN,4210,001,Lecture,"3","Omar Velazquez Mendoza","MoWe 3:30pm - 4:45pm","Shannon House 107","Historical Panorama of the Spanish Language II","",Open,10,22,0
12498,SPAN,4700,001,Lecture,"3","Samuel Amago","TuTh 2:00pm - 3:15pm","New Cabell Hall 268","Spanish Culture and Civilization","",Open,19,22,0
20018,SPAN,4710,001,Lecture,"3","Fernando Opere","MoWe 2:00pm - 3:15pm","New Cabell Hall 383","Latin American Culture and Civilization","",Open,16,22,0
18916,SPAN,4711,001,Lecture,"3","Fernando Opere","MoWe 3:30pm - 4:45pm","New Cabell Hall 168","1492 and the Aftermath","",Open,9,22,0
13579,WGS,3500,001,SEM,"3","Matthew Chin","Th 3:30pm - 6:00pm","Contact Department","Research and Methods in Women, Gender & Sexuality","Decolonial Feminist & Queer Historical Methods",Open,11,12,0
13578,WGS,3500,002,SEM,"3","Doug Meyer","MoWe 5:00pm - 6:15pm","New Cabell Hall 042","Research and Methods in Women, Gender & Sexuality","Queer American History",Open,8,15,0
19847,WGS,3612,001,Lecture,"3","Bonnie Hagerman","TuTh 9:30am - 10:45am","Bryan Hall 328","Gender and Sexuality in the United States, 1865-Present","",Open,27,30,0
